Sunnyside - Philadelphia - Chestnut St,17301,Oregon Silver Haze  ,Sativa,SUPPLY,Ground Flower,$31.98,7.0g,20.56%,1439.20mg,0.022/mg
Sunnyside - Philadelphia - Chestnut St,17301,Oregon Silver Haze  ,Sativa,SUPPLY,Small,$64.01,7.0g,23.91%,1673.70mg,0.038/mg
Sunnyside - Philadelphia - Chestnut St,17301,Outer Space  ,Sativa,SUPPLY,Ground Flower,$31.98,7.0g,13.15%,920.50mg,0.035/mg
Sunnyside - Philadelphia - Chestnut St,17301,Outer Space  ,Sativa,SUPPLY,Small,$64.01,7.0g,21.14%,1479.80mg,0.043/mg
Sunnyside - Philadelphia - Chestnut St,17301,Spiked Mai Tai  ,Sativa,SUPPLY,Ground Flower,$31.98,7.0g,19.74%,1381.80mg,0.023/mg
Sunnyside - Philadelphia - Chestnut St,17301,Spiked Mai Tai  ,Sativa,SUPPLY,Small,$64.01,7.0g,24.98%,1748.60mg,0.037/mg
Sunnyside - Philadelphia - Chestnut St,17301,Brandywine ,Sativa,AGRI-KIND,Flower,$44.98,3.5g,21.31%,745.85mg,0.060/mg
Sunnyside - Philadelphia - Chestnut St,17301,Strawberry Kush  ,Sativa,AGRI-KIND,Smalls,$47.99,7.0g,13.27%,928.90mg,0.052/mg
Sunnyside - Philadelphia - Chestnut St,17301,Sweet Cheese  ,Sativa,AGRI-KIND,Smalls,$47.99,7.0g,16.30%,1141.00mg,0.042/mg
Sunnyside - Philadelphia - Chestnut St,17301,Shandy Kush ,Sativa,CLASSIX,Flower,$56.00,7.0g,24.32%,1702.40mg,0.033/mg
Sunnyside - Philadelphia - Chestnut St,17301,Trainwreck Float ,Sativa,FLOAT,Flower,$50.02,3.5g,19.30%,675.50mg,0.074/mg
Sunnyside - Philadelphia - Chestnut St,17301,Peach Hashplant ,Sativa,FRX,Flower,$54.98,3.5g,21.56%,754.60mg,0.073/mg
Sunnyside - Philadelphia - Chestnut St,17301,Lucinda Williams ,Sativa,GLEAF,Flower,$40.00,3.5g,23.75%,831.25mg,0.048/mg
Sunnyside - Philadelphia - Chestnut St,17301,Jack Herer  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,19.64%,1374.80mg,0.049/mg
Sunnyside - Philadelphia - Chestnut St,17301,Jet Fuel  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,26.38%,1846.60mg,0.037/mg
Sunnyside - Philadelphia - Chestnut St,17301,L'Orange  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,24.20%,1694.00mg,0.040/mg
Sunnyside - Philadelphia - Chestnut St,17301,Classic Red Sangria ,Sativa,LOST IN TRANSLATION,Flower,$50.02,3.5g,18.07%,632.45mg,0.079/mg
Sunnyside - Philadelphia - Chestnut St,17301,Apple Pie ,Sativa,MODERN FLOWER,Flower,$64.01,7.0g,16.97%,1187.90mg,0.054/mg
Sunnyside - Philadelphia - Chestnut St,17301,Apple Pie ,Sativa,MODERN FLOWER,Flower,$45.01,3.5g,14.71%,514.85mg,0.087/mg
Sunnyside - Philadelphia - Chestnut St,17301,Blue Beach Haze ,Sativa,MODERN FLOWER,Flower,$45.01,3.5g,23.51%,822.85mg,0.055/mg
Sunnyside - Philadelphia - Chestnut St,17301,Honey Badger Haze ,Sativa,MODERN FLOWER,Flower,$64.01,7.0g,18.09%,1266.30mg,0.051/mg
Sunnyside - Philadelphia - Chestnut St,17301,Honey Badger Haze ,Sativa,MODERN FLOWER,Flower,$45.01,3.5g,21.30%,745.50mg,0.060/mg
Sunnyside - Philadelphia - Chestnut St,17301,Choco Loco ,Sativa,PHG,Flower,$25.00,3.5g,15.30%,535.50mg,0.047/mg
Sunnyside - Philadelphia - Chestnut St,17301,Scarlet Fire #7 ,Sativa,PRIME,Flower,$35.01,3.5g,26.77%,936.95mg,0.037/mg
Sunnyside - Philadelphia - Chestnut St,17301,Jack Herer ,Sativa,RYTHM,Flower,$54.98,3.5g,19.64%,687.40mg,0.080/mg
Sunnyside - Philadelphia - Chestnut St,17301,Mother's st  ,Sativa,SECHE,Flower,$43.96,7.0g,20.60%,1442.00mg,0.030/mg
Sunnyside - Philadelphia - Chestnut St,17301,Citrus Kiss ,Sativa,TERRAPIN,Flower,$37.00,3.5g,17.91%,626.85mg,0.059/mg
Sunnyside - Philadelphia - Chestnut St,17301,Lemon Sweet Skunk ,Sativa,TERRAPIN,Flower,$31.99,3.5g,17.92%,627.20mg,0.051/mg
Sunnyside - Philadelphia - Chestnut St,17301,Moonshine Haze ,Sativa,TERRAPIN,Flower,$37.00,3.5g,16.69%,584.15mg,0.063/mg
Sunnyside - Philadelphia - Chestnut St,17301,Sour Tangie ,Sativa,TERRAPIN,Flower,$31.99,3.5g,18.57%,649.95mg,0.049/mg
Sunnyside - Philadelphia - Chestnut St,17301,Tangie ,Sativa,TERRAPIN,Flower,$31.99,3.5g,13.90%,486.50mg,0.066/mg
Sunnyside - Philadelphia - Chestnut St,17301,Bubblegum XL ,Sativa,THE BANK,Flower,$35.00,3.5g,17.33%,606.55mg,0.058/mg
Sunnyside - Philadelphia - Chestnut St,17301,Cannalope Kush ,Sativa,THE BANK,Flower,$35.00,3.5g,18.59%,650.65mg,0.054/mg
Sunnyside - Butler,16001,Banana Punch ,Indica,AVENUE,Flower,$44.98,3.5g,22.64%,792.40mg,0.057/mg
Sunnyside - Butler,16001,Banana OG ,Indica,CRESCO,Flower,$30.00,3.5g,21.62%,756.70mg,0.040/mg
Sunnyside - Butler,16001,Bio Jesus ,Indica,CRESCO,Flower,$30.00,3.5g,26.45%,925.75mg,0.032/mg
Sunnyside - Butler,16001,Golden Goose ,Indica,CRESCO,Flower,$45.01,3.5g,21.12%,739.20mg,0.061/mg
Sunnyside - Butler,16001,Lime Bars ,Indica,CRESCO,Flower,$45.01,3.5g,22.59%,790.65mg,0.057/mg
Sunnyside - Butler,16001,OG 18 ,Indica,CRESCO,Flower,$45.01,3.5g,21.21%,742.35mg,0.061/mg
Sunnyside - Butler,16001,Petrol Pine ,Indica,CRESCO,Flower,$45.01,3.5g,26.37%,922.95mg,0.049/mg
Sunnyside - Butler,16001,Tina ,Indica,CRESCO,Flower,$45.01,3.5g,26.61%,931.35mg,0.048/mg
Sunnyside - Butler,16001,WC Watermelon Z ,Indica,CRESCO,Flower,$45.01,3.5g,25.02%,875.70mg,0.051/mg
Sunnyside - Butler,16001,White Hot Guava ,Indica,CURALEAF,Flower,$47.98,3.5g,27.30%,955.50mg,0.050/mg
Sunnyside - Butler,16001,Blueberry Muffin Float ,Indica,FLOAT,Flower,$49.98,3.5g,16.93%,592.55mg,0.084/mg
Sunnyside - Butler,16001,Alien Napalm ,Indica,FRX,Flower,$30.00,3.5g,13.69%,479.15mg,0.063/mg
Sunnyside - Butler,16001,Chem Brulee ,Indica,FRX,Flower,$54.98,3.5g,28.07%,982.45mg,0.056/mg
Sunnyside - Butler,16001,Pineapple Kush ,Indica,FRX,Flower,$54.98,3.5g,21.71%,759.85mg,0.072/mg
Sunnyside - Butler,16001,White Truffle ,Indica,FRX,Flower,$54.98,3.5g,23.52%,823.20mg,0.067/mg
Sunnyside - Butler,16001,4 Locoz ,Indica,INSA,Flower,$49.98,3.5g,21.44%,750.40mg,0.067/mg
Sunnyside - Butler,16001,Banana OG ,Indica,INSA,Flower,$63.95,7.0g,22.64%,1584.80mg,0.040/mg
Sunnyside - Butler,16001,Biscotti ,Indica,INSA,Flower,$33.98,3.5g,15.69%,549.15mg,0.062/mg
Sunnyside - Butler,16001,London PC ,Indica,INSA,Flower,$39.97,3.5g,17.86%,625.10mg,0.064/mg
Sunnyside - Butler,16001,Kush Cream #13 ,Indica,KYND,Flower,$50.02,3.5g,22.99%,804.65mg,0.062/mg
Sunnyside - Butler,16001,Watermelon Gelato #36 ,Indica,KYND,Flower,$50.02,3.5g,19.59%,685.65mg,0.073/mg
Sunnyside - Butler,16001,Kryptonite ,Indica,MOXIE,Flower,$54.98,3.5g,21.96%,768.60mg,0.072/mg
Sunnyside - Butler,16001,Grape C ,Indica,ORGANIC REMEDIES,Flower,$30.00,3.5g,25.53%,893.55mg,0.034/mg
Sunnyside - Butler,16001,Grease Bucket  7g,Indica,ORGANIC REMEDIES,Flower,$60.00,7.0g,18.30%,1281.00mg,0.047/mg
Sunnyside - Butler,16001,Marshmellow OG  7g,Indica,ORGANIC REMEDIES,Flower,$60.00,7.0g,24.87%,1740.90mg,0.034/mg
Sunnyside - Butler,16001,Purple Z  7g,Indica,ORGANIC REMEDIES,Flower,$60.00,7.0g,17.75%,1242.50mg,0.048/mg
Sunnyside - Butler,16001,Animal Mints #10 ,Indica,RYTHM,Flower,$54.98,3.5g,21.97%,768.95mg,0.072/mg
Sunnyside - Butler,16001,Banana Cream ,Indica,RYTHM,Flower,$54.98,3.5g,26.41%,924.35mg,0.059/mg
Sunnyside - Butler,16001,Remo Chemo  Grind ,Indica,SECHE,Fine Grind Flower,$31.98,7.0g,12.88%,901.60mg,0.035/mg
Sunnyside - Butler,16001,Critical Purple Kush  ,Indica,SUPPLY,Ground Flower,$31.98,7.0g,14.94%,1045.80mg,0.031/mg
Sunnyside - Butler,16001,Critical Purple Kush  ,Indica,SUPPLY,Small,$64.01,7.0g,17.99%,1259.30mg,0.051/mg
Sunnyside - Butler,16001,Golden Goose  ,Indica,SUPPLY,Small,$64.01,7.0g,18.61%,1302.70mg,0.049/mg
Sunnyside - Butler,16001,Lime Bars  ,Indica,SUPPLY,Small,$64.01,7.0g,22.41%,1568.70mg,0.041/mg
Sunnyside - Butler,16001,Mint Face Off  ,Indica,SUPPLY,Small,$64.01,7.0g,22.86%,1600.20mg,0.040/mg
Sunnyside - Butler,16001,OG 18  ,Indica,SUPPLY,Ground Flower,$31.98,7.0g,12.41%,868.70mg,0.037/mg
Sunnyside - Butler,16001,Petrol Pine  ,Indica,SUPPLY,Small,$64.01,7.0g,19.15%,1340.50mg,0.048/mg
Sunnyside - Butler,16001,Sugar Plum Sunset  ,Indica,SUPPLY,Ground Flower,$31.98,7.0g,13.74%,961.80mg,0.033/mg
Sunnyside - Butler,16001,Sugar Plum Sunset  ,Indica,SUPPLY,Small,$64.01,7.0g,22.91%,1603.70mg,0.040/mg
Sunnyside - Butler,16001,Tina  ,Indica,SUPPLY,Small,$64.01,7.0g,23.38%,1636.60mg,0.039/mg
Sunnyside - Butler,16001,Alien Beans ,Indica,TERRAPIN,Flower,$37.00,3.5g,23.69%,829.15mg,0.045/mg
Sunnyside - Butler,16001,Cherry Diesel ,Indica,TERRAPIN,Flower,$31.99,3.5g,25.22%,882.70mg,0.036/mg
Sunnyside - Butler,16001,Classic Blueberry ,Indica,THE BANK,Flower,$40.00,3.5g,21.47%,751.45mg,0.053/mg
Sunnyside - Butler,16001,Unknown Legend ,Indica,TRUFLOWER,Flower,$35.00,3.5g,21.65%,757.75mg,0.046/mg
Sunnyside - Butler,16001,Intergalactic Toad ,Indica,TYSON 2.0,Flower,$58.00,3.5g,23.06%,807.10mg,0.072/mg
Sunnyside - Butler,16001,Candy Rain ,Indica,VERANO ESSENCE,Flower,$72.02,7.0g,18.09%,1266.30mg,0.057/mg
Sunnyside - Butler,16001,Ice Cream Cake ,Indica,VERANO ESSENCE,Flower,$50.02,3.5g,20.57%,719.95mg,0.069/mg
Sunnyside - Butler,16001,Lilac Diesel ,Indica,WOODS RESERVE,Flower,$45.01,3.5g,22.06%,772.10mg,0.058/mg
