store name, name, strain, grower, type, price, weight, thc%, total mg, cost/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/4004/products/1091780/penn-health-group-gnasha?recommended=false&fromMenu=true"">Gnasha</a><br><a href=""https://www.leafly.com/search?q=Gnasha"">Leafly</a>",<class 'filter'>,Penn Health Group,Flower,$40.00,3.5g,25.78%,902.30mg,0.044/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/4004/products/994356/float-blueberry-muffin?recommended=false&fromMenu=true"">Blueberry Muffin</a><br><a href=""https://www.leafly.com/search?q=Blueberry Muffin"">Leafly</a>",<class 'filter'>,Float,Flower,$50.00,3.5g,17.40%,609.00mg,0.082/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/3839/products/951280/prime-wellness-chem-de-la-thai-74-tennis-ball-pheno?recommended=false&fromMenu=true"">Chem De La Thai #74 (Tennis Ball Pheno)</a><br><a href=""https://www.leafly.com/search?q=Chem De La Thai #74 (Tennis Ball Pheno)"">Leafly</a>",<class 'filter'>,Prime Wellness,Flower,$45.00,3.5g,25.92%,907.20mg,0.050/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/3839/products/1194011/supply-caped-crusader?recommended=false&fromMenu=true"">Caped Crusader</a><br><a href=""https://www.leafly.com/search?q=Caped Crusader"">Leafly</a>",<class 'filter'>,Supply,Ground Flower,$50.00,7.0g,25.36%,1775.20mg,0.028/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/3851/products/748412/good-green-golden-goat?recommended=false&fromMenu=true"">Golden Goat</a><br><a href=""https://www.leafly.com/search?q=Golden Goat"">Leafly</a>",<class 'filter'>,Good Green,Smalls,$85.00,7.0g,24.22%,1695.40mg,0.050/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/4415/products/616756/maitri-genetics-sundae-float?recommended=false&fromMenu=true"">Sundae Float</a><br><a href=""https://www.leafly.com/search?q=Sundae Float"">Leafly</a>",<class 'filter'>,Maitri Genetics,Flower,$45.00,3.5g,18.22%,637.70mg,0.071/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/4004/products/1182311/organic-remedies-jet-fuel-chem?recommended=false&fromMenu=true"">Jet Fuel Chem</a><br><a href=""https://www.leafly.com/search?q=Jet Fuel Chem"">Leafly</a>",<class 'filter'>,Organic Remedies,Pre Ground,$50.00,7.0g,23.70%,1659.00mg,0.030/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/4415/products/937641/matter-wdc?recommended=false&fromMenu=true"">WDC</a><br><a href=""https://www.leafly.com/search?q=WDC"">Leafly</a>",<class 'filter'>,matter.,Smalls,$60.00,7.0g,21.90%,1533.00mg,0.039/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/3851/products/571457/supply-bio-jesus?recommended=false&fromMenu=true"">Bio Jesus</a><br><a href=""https://www.leafly.com/search?q=Bio Jesus"">Leafly</a>",<class 'filter'>,Supply,Smalls,$90.00,7.0g,28.02%,1961.40mg,0.046/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/3850/products/339045/prime-wellness-papa-legba-8-lemon-voodoo-pheno?recommended=false&fromMenu=true"">Papa Legba #8 (Lemon Voodoo Pheno)</a><br><a href=""https://www.leafly.com/search?q=Papa Legba #8 (Lemon Voodoo Pheno)"">Leafly</a>",<class 'filter'>,Prime Wellness,Flower,$48.75,3.5g,27.70%,969.50mg,0.050/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/3851/products/587625/maitri-genetics-seven-stars?recommended=false&fromMenu=true"">Seven Stars</a><br><a href=""https://www.leafly.com/search?q=Seven Stars"">Leafly</a>",<class 'filter'>,Maitri Genetics,Flower,$55.00,3.5g,27.61%,966.35mg,0.057/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/3851/products/32824/terrapin-star-killer?recommended=false&fromMenu=true"">Star Killer</a><br><a href=""https://www.leafly.com/search?q=Star Killer"">Leafly</a>",<class 'filter'>,Terrapin,Flower,$44.00,3.5g,26.12%,914.20mg,0.048/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/3965/products/959814/kind-tree-dreamcatcher?recommended=false&fromMenu=true"">Dreamcatcher</a><br><a href=""https://www.leafly.com/search?q=Dreamcatcher"">Leafly</a>",<class 'filter'>,Kind Tree,Flower,$45.00,3.5g,21.75%,761.25mg,0.059/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/3851/products/742135/good-green-jet-fuel?recommended=false&fromMenu=true"">Jet Fuel</a><br><a href=""https://www.leafly.com/search?q=Jet Fuel"">Leafly</a>",<class 'filter'>,Good Green,Smalls,$85.00,7.0g,23.47%,1642.90mg,0.052/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/3839/products/658671/cresco-chaos-kush?recommended=false&fromMenu=true"">Chaos Kush</a><br><a href=""https://www.leafly.com/search?q=Chaos Kush"">Leafly</a>",<class 'filter'>,Cresco,Premium Flower,$55.00,3.5g,26.65%,932.75mg,0.059/mg
IHJ,"<a href=""http://www.iheartjane.com/embed/stores/3851/products/1181766/cresco-gelato-33-x-i-95?recommended=false&fromMenu=true"">Gelato 33 x I 95</a><br><a href=""https://www.leafly.com/search?q=Gelato 33 x I 95"">Leafly</a>",<class 'filter'>,Cresco,Premium Flower,$55.00,3.5g,21.34%,746.90mg,0.074/mg
Ambler,Outer Space  ,Sativa,SUPPLY,Ground Flower,$31.98,7.0g,13.15%,920.50mg,0.035/mg
Phoenixville,Stracciatella ,Sativa,ORGANIC REMEDIES,Flower,$44.98,3.5g,21.32%,746.20mg,0.060/mg
New Kensington,Lime Sorbet  ,Indica,SUPPLY,Ground Flower,$29.97,7.0g,13.07%,914.90mg,0.033/mg
Phoenixville,Chem 91 ,Indica,FRX,Flower,$54.98,3.5g,22.00%,770.00mg,0.071/mg
Pittsburgh,Silver Back Skunk ,Sativa,TRUFLOWER,Flower,$30.00,3.5g,20.50%,717.50mg,0.042/mg
Lancaster,GG #4  ,Indica,SUPPLY,Ground Flower,$31.98,7.0g,13.35%,934.50mg,0.034/mg
Montgomeryville,Banana Macaroon ,Hybrid,CRESCO,Flower,$54.98,3.5g,23.62%,826.70mg,0.067/mg
Ambler,Citrus Kiss ,Sativa,TERRAPIN,Flower,$37.00,3.5g,21.13%,739.55mg,0.050/mg
Butler,Apple Frit ,Hybrid,INSA,Flower,$49.98,3.5g,21.18%,741.30mg,0.067/mg
Butler,Alien Napalm ,Indica,FRX,Flower,$54.98,3.5g,13.69%,479.15mg,0.115/mg
Montgomeryville,Director's Cut ,Hybrid,CRESCO,Flower,$30.00,3.5g,23.04%,806.40mg,0.037/mg
Philadelphia - Chestnut St,814 Fireworks  ,Sativa,SUPPLY,Small,$50.00,7.0g,30.96%,2167.20mg,0.023/mg
Lancaster,Kosher Tangie ,Hybrid,CRESCO,Flower,$54.98,3.5g,23.30%,815.50mg,0.067/mg
Phoenixville,Outer Space  ,Sativa,SUPPLY,Small,$63.95,7.0g,21.14%,1479.80mg,0.043/mg
New Kensington,Gush Mints ,Hybrid,GLEAF,Flower,$39.97,3.5g,28.31%,990.85mg,0.040/mg
Pittsburgh,Petrol Pine ,Indica,CRESCO,Flower,$30.00,3.5g,26.35%,922.25mg,0.033/mg
Philadelphia - Chestnut St,Pure Kush X White 91 #2 ,Hybrid,GLEAF,Flower,$56.00,7.0g,21.55%,1508.50mg,0.037/mg
Phoenixville,Gelato #41 x Dosido ,Hybrid,GRASSROOTS,Flower,$15.00,1.0g,21.50%,215.00mg,0.070/mg
Phoenixville,Petrol Pine ,Indica,CRESCO,Flower,$30.00,3.5g,26.35%,922.25mg,0.033/mg
Ambler,Cool Grapes #66 ,Hybrid,GRASSROOTS,Flower,$75.99,7.0g,20.07%,1404.90mg,0.054/mg
Butler,Silly Susan Premium ,Indica,GRASSROOTS,Flower,$75.99,7.0g,21.45%,1501.50mg,0.051/mg
Lancaster,Garlic Storm  Bud,Hybrid,GLEAF,Small,$15.00,1.0g,23.72%,237.20mg,0.063/mg
"Chicago, IL - Wrigleyville/Lakeview",Lemon Bean ,Sativa,CRESCO,Flower,$55.45,3.5g,25.88%,905.80mg,0.061/mg
Ambler,Sweet Cheese  ,Sativa,AGRI-KIND,Smalls,$47.99,7.0g,16.30%,1141.00mg,0.042/mg
Pittsburgh,Jet Fuel ,Sativa,RYTHM,Flower,$54.98,3.5g,23.78%,832.30mg,0.066/mg
Pittsburgh,Amnesia ,Sativa,AGRI-KIND,Flower,$35.00,3.5g,16.57%,579.95mg,0.060/mg
Pittsburgh,Citrus Daydream ,Sativa,CRESCO,Flower,$30.00,3.5g,24.07%,842.45mg,0.036/mg
Ambler,Rocket Fuel  ,Hybrid,SUPPLY,Ground Flower,$29.97,7.0g,15.29%,1070.30mg,0.028/mg
Montgomeryville,War Pig ,Indica,CLASSIX,Flower,$40.00,3.5g,24.99%,874.65mg,0.046/mg
Lancaster,Gelato #41 x Dosido ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,21.50%,752.50mg,0.064/mg
Butler,Kosher Tangie ,Hybrid,CRESCO,Flower,$54.98,3.5g,20.57%,719.95mg,0.076/mg
Philadelphia - Chestnut St,Mint Face Off ,Indica,CRESCO,Flower,$30.00,3.5g,23.61%,826.35mg,0.036/mg
New Kensington,Unknown Legend ,Indica,TRUFLOWER,Flower,$35.00,3.5g,21.65%,757.75mg,0.046/mg
Philadelphia - Chestnut St,Animal Mints #10  ,Indica,GOOD GREEN,Small,$67.98,7.0g,21.97%,1537.90mg,0.044/mg
Butler,Gush Mints ,Hybrid,GLEAF,Flower,$39.97,3.5g,28.31%,990.85mg,0.040/mg
Montgomeryville,Jimi's Punch  ,Sativa,SUPPLY,Small,$63.95,7.0g,22.72%,1590.40mg,0.040/mg
Pittsburgh,Tahoe OG Mini ,Hybrid,FRX,Flower,$49.98,3.5g,25.52%,893.20mg,0.056/mg
Ambler,Jet Fuel  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,23.78%,1664.60mg,0.041/mg
Butler,GG #4  ,Indica,SUPPLY,Ground Flower,$31.98,7.0g,13.51%,945.70mg,0.034/mg
Lancaster,Durban #5  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,21.25%,1487.50mg,0.046/mg
"Chicago, IL - Wrigleyville/Lakeview",Durban Zkittlez Popcorn,Sativa,GOOD GREEN,Flower,$140.20,10.5g,23.15%,2430.75mg,0.058/mg
Phoenixville,Lime Bars  ,Indica,SUPPLY,Small,$63.95,7.0g,22.41%,1568.70mg,0.041/mg
Pittsburgh,Citrus Daydream  ,Sativa,SUPPLY,Small,$50.00,7.0g,20.50%,1435.00mg,0.035/mg
"Chicago, IL - Wrigleyville/Lakeview",White Durban ,Sativa,RYTHM,Flower,$55.45,3.5g,29.74%,1040.90mg,0.053/mg
Phoenixville,Lime Bars  ,Indica,SUPPLY,Ground Flower,$31.98,7.0g,15.51%,1085.70mg,0.029/mg
Butler,Ice Cream Cake ,Indica,RYTHM,Flower,$54.98,3.5g,23.73%,830.55mg,0.066/mg
Lancaster,Animal Mints #10  ,Indica,GOOD GREEN,Small,$67.98,7.0g,21.85%,1529.50mg,0.044/mg
Philadelphia - Chestnut St,Honey ,Hybrid,FRX,Flower,$30.00,3.5g,19.16%,670.60mg,0.045/mg
New Kensington,OG 18 ,Indica,CRESCO,Flower,$54.98,3.5g,19.66%,688.10mg,0.080/mg
"Chicago, IL - Wrigleyville/Lakeview",Gorilla Cookies ,Hybrid,AERIZ,Flower,$60.20,3.5g,26.33%,921.55mg,0.065/mg
New Kensington,Citrus Kiss ,Sativa,TERRAPIN,Flower,$37.00,3.5g,20.00%,700.00mg,0.053/mg
Montgomeryville,Classic Red Sangria ,Sativa,LOST IN TRANSLATION,Flower,$35.00,3.5g,18.07%,632.45mg,0.055/mg
Philadelphia - Chestnut St,Morning Dew  Bud,Hybrid,GLEAF,Small,$15.00,1.0g,23.10%,231.00mg,0.065/mg
Phoenixville,Banana Macaroon ,Hybrid,CRESCO,Flower,$54.98,3.5g,25.63%,897.05mg,0.061/mg
Pittsburgh,Jack Herer & Shine   ,Sativa,& SHINE,Lightly Ground Trim,$39.98,7.0g,19.73%,1381.10mg,0.029/mg
Montgomeryville,Yellow Brick Road  ,Hybrid,AVENUE,Smalls,$63.95,7.0g,17.63%,1234.10mg,0.052/mg
Philadelphia - Chestnut St,Outer Space  ,Sativa,SUPPLY,Small,$64.01,7.0g,21.14%,1479.80mg,0.043/mg
Pittsburgh,Tina  ,Indica,SUPPLY,Ground Flower,$29.97,7.0g,15.66%,1096.20mg,0.027/mg
Lancaster,Gush Mints ,Hybrid,GLEAF,Flower,$49.98,3.5g,27.05%,946.75mg,0.053/mg
Philadelphia - Chestnut St,Rocket Fuel ,Hybrid,CRESCO,Flower,$30.00,3.5g,21.01%,735.35mg,0.041/mg
New Kensington,Glazed Enigma  ,Sativa,SUPPLY,Small,$50.00,7.0g,20.32%,1422.40mg,0.035/mg
Butler,Durban #5  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,21.25%,1487.50mg,0.046/mg
"Chicago, IL - Wrigleyville/Lakeview",Triangle Octane Popcorn,Hybrid,HIGH SUPPLY,Flower,$160.00,14.0g,21.93%,3070.20mg,0.052/mg
Lancaster,OG 18  ,Indica,SUPPLY,Ground Flower,$29.97,7.0g,12.62%,883.40mg,0.034/mg
Philadelphia - Chestnut St,Sugar Plum Sunset  ,Indica,SUPPLY,Small,$50.00,7.0g,20.28%,1419.60mg,0.035/mg
New Kensington,Classic Red Sangria ,Sativa,LOST IN TRANSLATION,Flower,$50.02,3.5g,18.07%,632.45mg,0.079/mg
Lancaster,Fruit Pie ,Indica,CALYPSO,Flower,$44.98,3.5g,23.35%,817.25mg,0.055/mg
Lancaster,Hazen Haze  ,Hybrid,SUPPLY,Small,$79.94,7.0g,23.94%,1675.80mg,0.048/mg
Philadelphia - Chestnut St,GG #4 Mini ,Indica,FRX,Flower,$49.98,3.5g,24.53%,858.55mg,0.058/mg
Butler,Lime Bars ,Indica,CRESCO,Flower,$54.98,3.5g,22.59%,790.65mg,0.070/mg
Philadelphia - Chestnut St,Cool Grapes #66 ,Hybrid,GRASSROOTS,Flower,$15.00,1.0g,20.07%,200.70mg,0.075/mg
Butler,Keystone Banana ,Hybrid,CRESCO,Flower,$54.98,3.5g,27.02%,945.70mg,0.058/mg
Butler,814 Fireworks ,Sativa,CRESCO,Flower,$54.98,3.5g,33.10%,1158.50mg,0.047/mg
Phoenixville,Yuck Mouth #1  ,Hybrid,GRASSROOTS,Small,$63.95,7.0g,21.81%,1526.70mg,0.042/mg
Phoenixville,Critical Purple Kush ,Indica,CRESCO,Flower,$54.98,3.5g,22.14%,774.90mg,0.071/mg
Butler,OG 18 ,Indica,CRESCO,Flower,$54.98,3.5g,21.21%,742.35mg,0.074/mg
Phoenixville,Amarena Cherry Float ,Hybrid,FLOAT,Flower,$49.98,3.5g,26.99%,944.65mg,0.053/mg
Montgomeryville,Purple Punch  ,Indica,GOOD GREEN,Small,$67.98,7.0g,21.75%,1522.50mg,0.045/mg
Montgomeryville,Chaos Kush ,Hybrid,CRESCO,Flower,$30.00,3.5g,26.39%,923.65mg,0.032/mg
New Kensington,Silver Back Skunk ,Sativa,TRUFLOWER,Flower,$30.00,3.5g,20.50%,717.50mg,0.042/mg
Philadelphia - Chestnut St,War Pig ,Indica,CLASSIX,Flower,$40.00,3.5g,24.99%,874.65mg,0.046/mg
Philadelphia - Chestnut St,Bubba Diagonal ,Indica,GRASSROOTS,Flower,$47.98,3.5g,22.20%,777.00mg,0.062/mg
Pittsburgh,Director's Cut ,Hybrid,CRESCO,Flower,$30.00,3.5g,23.04%,806.40mg,0.037/mg
Philadelphia - Chestnut St,Bubba Diagonal  ,Indica,GRASSROOTS,Small,$63.95,7.0g,21.60%,1512.00mg,0.042/mg
Phoenixville,Blazing Conductor ,Indica,R.O.,Flower,$35.00,3.5g,16.52%,578.20mg,0.061/mg
Ambler,Banana Punch  ,Indica,AVENUE,Smalls,$63.95,7.0g,21.22%,1485.40mg,0.043/mg
Lancaster,Blueberry Spacecake  ,Indica,SUPPLY,Small,$79.94,7.0g,18.82%,1317.40mg,0.061/mg
Pittsburgh,Casey Jones ,Sativa,MOXIE,Flower,$54.98,3.5g,20.16%,705.60mg,0.078/mg
Montgomeryville,Wharf Rat ,Hybrid,CLASSIX,Flower,$40.00,3.5g,24.51%,857.85mg,0.047/mg
"Chicago, IL - Wrigleyville/Lakeview",Grape Pie ,Indica,UPNORTH,Flower,$60.20,3.5g,23.49%,822.15mg,0.073/mg
Butler,Honey Mini ,Hybrid,FRX,Flower,$49.98,3.5g,16.46%,576.10mg,0.087/mg
Pittsburgh,Jack Herer ,Sativa,RYTHM,Flower,$54.98,3.5g,19.64%,687.40mg,0.080/mg
Philadelphia - Chestnut St,Gelato #41 x Dosido  ,Hybrid,GRASSROOTS,Small,$63.95,7.0g,22.96%,1607.20mg,0.040/mg
Ambler,Kosher Tangie  ,Hybrid,SUPPLY,Small,$50.00,7.0g,17.89%,1252.30mg,0.040/mg
Philadelphia - Chestnut St,Cherry Diesel  Bud,Hybrid,GLEAF,Small,$56.00,7.0g,21.32%,1492.40mg,0.038/mg
Montgomeryville,OG 18  ,Indica,SUPPLY,Ground Flower,$29.97,7.0g,12.62%,883.40mg,0.034/mg
Butler,OKC  ,Hybrid,KIND TREE,Small,$51.97,7.0g,12.28%,859.60mg,0.060/mg
Butler,Strawberry Star ,Hybrid,CULTIVAR COLLECTION,Flower,$59.99,3.5g,25.14%,879.90mg,0.068/mg
Lancaster,814 Fireworks ,Sativa,CRESCO,Flower,$54.98,3.5g,34.17%,1195.95mg,0.046/mg
Phoenixville,Choco Loco ,Sativa,PHG,Flower,$38.49,3.5g,18.98%,664.30mg,0.058/mg
Philadelphia - Chestnut St,Lime Bars  ,Indica,SUPPLY,Small,$64.01,7.0g,22.41%,1568.70mg,0.041/mg
Philadelphia - Chestnut St,Lemon OG ,Hybrid,CULTIVAR COLLECTION,Flower,$59.99,3.5g,27.95%,978.25mg,0.061/mg
Butler,GG #4 ,Indica,FRX,Flower,$54.98,3.5g,22.12%,774.20mg,0.071/mg
Philadelphia - Chestnut St,Kosher Tangie  ,Hybrid,SUPPLY,Ground Flower,$29.97,7.0g,13.66%,956.20mg,0.031/mg
Phoenixville,Tahoe OG Mini ,Hybrid,FRX,Flower,$49.98,3.5g,25.52%,893.20mg,0.056/mg
Butler,Cold as Ice ,Sativa,CRESCO,Flower,$54.98,3.5g,27.46%,961.10mg,0.057/mg
"Chicago, IL - Wrigleyville/Lakeview",Sugar Spritz Shake,Sativa,HIGH SUPPLY,Flower,$100.59,14.0g,18.70%,2618.00mg,0.038/mg
Lancaster,Prez Kush ,Indica,INSA,Flower,$54.98,3.5g,23.14%,809.90mg,0.068/mg
Ambler,Chemex  ,Sativa,SUPPLY,Small,$64.01,7.0g,26.41%,1848.70mg,0.035/mg
Philadelphia - Chestnut St,Lime Bars  ,Indica,SUPPLY,Ground Flower,$31.98,7.0g,15.51%,1085.70mg,0.029/mg
Montgomeryville,Power Plant ,Sativa,STANDARD FARMS,Flower,$54.98,3.5g,21.91%,766.85mg,0.072/mg
Ambler,Moby Dick  ,Sativa,SECHE,Flower,$43.96,7.0g,20.43%,1430.10mg,0.031/mg
Philadelphia - Chestnut St,Blue Beach Haze ,Sativa,MODERN FLOWER,Flower,$45.01,3.5g,23.51%,822.85mg,0.055/mg
Lancaster,Cool Grapes #65 ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,20.11%,703.85mg,0.068/mg
Pittsburgh,Rocket Fuel ,Hybrid,CRESCO,Flower,$30.00,3.5g,21.18%,741.30mg,0.040/mg
Ambler,Lime Bars  ,Indica,SUPPLY,Small,$64.01,7.0g,22.38%,1566.60mg,0.041/mg
Montgomeryville,707 Headband ,Indica,CRESCO,Flower,$54.98,3.5g,23.62%,826.70mg,0.067/mg
Philadelphia - Chestnut St,Sour Tangie ,Sativa,TERRAPIN,Flower,$31.99,3.5g,18.75%,656.25mg,0.049/mg
Montgomeryville,Strawberry Amnesia ,Sativa,THE BANK,Flower,$35.00,3.5g,19.38%,678.30mg,0.052/mg
Pittsburgh,Glazed Enigma  ,Sativa,SUPPLY,Small,$50.00,7.0g,20.32%,1422.40mg,0.035/mg
Ambler,Blueberry Spacecake ,Indica,CRESCO,Flower,$54.98,3.5g,19.40%,679.00mg,0.081/mg
"Chicago, IL - Wrigleyville/Lakeview",Viva Kush Popcorn,Hybrid,HIGH SUPPLY,Flower,$160.00,14.0g,21.55%,3017.00mg,0.053/mg
Lancaster,MTF #2 ,Sativa,KYND,Flower,$49.98,3.5g,24.40%,854.00mg,0.059/mg
Montgomeryville,Cheese Wiz ,Indica,MODERN FLOWER,Flower,$44.98,3.5g,24.14%,844.90mg,0.053/mg
Philadelphia - Chestnut St,Stardawg Guava ,Hybrid,FRX,Flower,$30.00,3.5g,17.50%,612.50mg,0.049/mg
New Kensington,Kush Mints ,Indica,GRASSROOTS,Flower,$47.98,3.5g,32.06%,1122.10mg,0.043/mg
Butler,Sugar Plum Sunset  ,Indica,SUPPLY,Ground Flower,$29.97,7.0g,13.74%,961.80mg,0.031/mg
Lancaster,Banana Macaroon ,Hybrid,CRESCO,Flower,$54.98,3.5g,24.54%,858.90mg,0.064/mg
Ambler,Glazed Enigma  ,Sativa,SUPPLY,Ground Flower,$29.97,7.0g,13.93%,975.10mg,0.031/mg
Philadelphia - Chestnut St,Gelato 33 I95  ,Hybrid,SUPPLY,Small,$64.01,7.0g,19.86%,1390.20mg,0.046/mg
Pittsburgh,Mint Face Off  ,Indica,SUPPLY,Ground Flower,$31.98,7.0g,13.55%,948.50mg,0.034/mg
Butler,Fruity Gelato ,Hybrid,CULTIVAR COLLECTION,Flower,$59.99,3.5g,21.58%,755.30mg,0.079/mg
Pittsburgh,Funky Pine ,Sativa,CRESCO,Flower,$54.98,3.5g,26.58%,930.30mg,0.059/mg
Montgomeryville,Sunny Diesel ,Hybrid,CLASSIX,Flower,$40.00,3.5g,22.03%,771.05mg,0.052/mg
Phoenixville,Gush Mints ,Hybrid,GLEAF,Flower,$49.98,3.5g,27.05%,946.75mg,0.053/mg
Butler,Lime Sorbet  ,Indica,SUPPLY,Small,$50.00,7.0g,26.76%,1873.20mg,0.027/mg
Pittsburgh,Lime Bars  ,Indica,SUPPLY,Ground Flower,$31.98,7.0g,15.51%,1085.70mg,0.029/mg
Pittsburgh,Bio Jesus  ,Indica,SUPPLY,Small,$50.00,7.0g,20.83%,1458.10mg,0.034/mg
Philadelphia - Chestnut St,Purple Passion  ,Hybrid,SUPPLY,Small,$50.00,7.0g,21.23%,1486.10mg,0.034/mg
New Kensington,Petrol Pine ,Indica,CRESCO,Flower,$30.00,3.5g,26.35%,922.25mg,0.033/mg
Montgomeryville,4 Locoz ,Indica,INSA,Flower,$49.98,3.5g,23.95%,838.25mg,0.060/mg
Montgomeryville,ICC Float ,Indica,FLOAT,Flower,$49.98,3.5g,23.74%,830.90mg,0.060/mg
Montgomeryville,Moonshine Haze ,Sativa,TERRAPIN,Flower,$37.00,3.5g,16.26%,569.10mg,0.065/mg
Butler,Purple Passion ,Hybrid,CRESCO,Flower,$54.98,3.5g,22.03%,771.05mg,0.071/mg
Butler,Banana OG ,Indica,CRESCO,Flower,$54.98,3.5g,20.65%,722.75mg,0.076/mg
Montgomeryville,Banana OG  ,Indica,SUPPLY,Small,$64.01,7.0g,23.65%,1655.50mg,0.039/mg
Ambler,Citrus City OG ,Sativa,STRANE,Flower,$35.00,3.5g,21.95%,768.25mg,0.046/mg
Philadelphia - Chestnut St,ICC Float ,Indica,FLOAT,Flower,$50.02,3.5g,25.33%,886.55mg,0.056/mg
Montgomeryville,814 Fireworks ,Sativa,CRESCO,Flower,$54.98,3.5g,31.00%,1085.00mg,0.051/mg
Pittsburgh,Bubble Bath  Bud,Hybrid,GLEAF,Small,$15.00,1.0g,19.00%,190.00mg,0.079/mg
Philadelphia - Chestnut St,Jack Herer ,Sativa,RYTHM,Flower,$54.98,3.5g,19.64%,687.40mg,0.080/mg
Montgomeryville,Choco Loco ,Sativa,PHG,Flower,$38.51,3.5g,15.30%,535.50mg,0.072/mg
Phoenixville,Keystone Banana ,Hybrid,CRESCO,Flower,$54.98,3.5g,27.02%,945.70mg,0.058/mg
New Kensington,MacDaddy ,Sativa,CRESCO,Flower,$54.98,3.5g,28.56%,999.60mg,0.055/mg
Lancaster,Ice Cream Cake ,Indica,RYTHM,Flower,$54.98,3.5g,21.80%,763.00mg,0.072/mg
Montgomeryville,Honey Badger Haze ,Sativa,MODERN FLOWER,Flower,$63.95,7.0g,18.09%,1266.30mg,0.051/mg
Ambler,Lime Sorbet  ,Indica,SUPPLY,Ground Flower,$29.97,7.0g,14.43%,1010.10mg,0.030/mg
Montgomeryville,Cold as Ice ,Sativa,CRESCO,Flower,$54.98,3.5g,29.78%,1042.30mg,0.053/mg
New Kensington,Tina  ,Indica,SUPPLY,Small,$64.01,7.0g,23.38%,1636.60mg,0.039/mg
Ambler,MTF  ,Sativa,REVEL,Small,$59.98,7.0g,26.57%,1859.90mg,0.032/mg
Butler,Chemex ,Sativa,CRESCO,Flower,$54.98,3.5g,29.16%,1020.60mg,0.054/mg
Butler,Apple Sundae Float ,Hybrid,FLOAT,Flower,$49.98,3.5g,22.92%,802.20mg,0.062/mg
Philadelphia - Chestnut St,Critical Purple Kush  ,Indica,SUPPLY,Small,$64.01,7.0g,20.09%,1406.30mg,0.046/mg
